Participant Id,Time Gameplayed Utc,Time Sent Utc,Detail,Condition,Trial Number,Tap,Correct Button,Discrimination Cue Type,Is Valid Cue,Response Window,Trial Accuracy,Response Time,Cue,Late Response,FPS Mean,FPS Variance,Finish Status,Session Type,OS Version,Screen Height,Screen Width,Build,Client Time Zone,Device DPI,Device Model,Device Type,Graphics Device Name,I18n,Processor Count,Processor Frequency,Runtime Platform,System Memory Size,Times Finished Game
nsinternal_am,2020-05-25T23:45:35.530Z,2020-05-25T23:45:35.530Z,,Tap & Trace,3,Yes,1,TARGET,1,-1,Hit,867,Green Triangle,0,118.113243,118.343254,Successful,StartingWindow,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
nsinternal_am,2020-05-25T23:45:35.530Z,2020-05-25T23:45:35.530Z,,Tap & Trace,4,No,1,HCL,0,1500,Correct Rejection,0,Green Hex,1,119.563263,101.9742,Successful,StartingWindow,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
nsinternal_am,2020-05-25T23:45:35.530Z,2020-05-25T23:45:35.530Z,,Tap & Trace,5,No,1,LCL,0,1500,Correct Rejection,0,White Triangle,1,119.3488,93.32116,Successful,StartingWindow,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
nsinternal_bl,2020-05-22T17:24:06.972Z,2020-05-22T17:24:06.972Z,,Tap Only,0,Yes,1,TARGET,1,500,Hit,433,Green Triangle,0,105.38652,43.3513527,Successful,Real,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0
nsinternal_bl,2020-05-22T17:24:06.972Z,2020-05-22T17:24:06.972Z,,Tap Only,1,No,1,LCL,0,490,Correct Rejection,0,Orange Hex,1,125.107536,52.10734,Successful,Real,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0
nsinternal_bl,2020-05-22T17:24:06.972Z,2020-05-22T17:24:06.972Z,,Tap Only,2,No,1,HCL,0,490,Correct Rejection,0,Green Hex,1,124.624519,62.2451,Successful,Real,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0
nsinternal_bl,2020-05-22T17:24:06.972Z,2020-05-22T17:24:06.972Z,,Tap Only,3,No,1,LCL,0,490,Correct Rejection,0,Pink Hex,1,126.169212,76.85777,Successful,Real,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0
nsinternal_bl,2020-05-22T17:24:06.972Z,2020-05-22T17:24:06.972Z,,Tap Only,4,No,1,HCL,0,490,Correct Rejection,0,Green Hex,1,125.511826,48.72914,Successful,Real,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0
nsinternal_bl,2020-05-22T17:24:06.972Z,2020-05-22T17:24:06.972Z,,Tap Only,5,No,1,HCL,0,490,Correct Rejection,0,Green Hex,1,124.260063,70.41468,Successful,Real,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0
nsinternal_bl,2020-05-22T17:24:06.972Z,2020-05-22T17:24:06.972Z,,Tap Only,6,No,1,LCL,0,490,Correct Rejection,0,White Triangle,1,126.874977,43.1396179,Successful,Real,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0
